batter_id,bowler_id,total_runs_scored,total_balls_faced,total_encounters,dot_balls,boundary_count,total_dismissals,strike_rate,batting_average,bowling_strike_rate
35582,47492,57,48,9,23,7,0,118.75,57.0,0.0
308967,326016,63,56,9,27,10,2,112.5,31.5,28.0
35582,46248,42,30,9,12,5,2,140.0,21.0,15.0
35582,32130,38,40,8,16,3,0,95.0,38.0,0.0
325026,793463,49,40,8,13,5,1,122.5,49.0,40.0
35263,46248,59,43,8,19,10,1,137.21,59.0,43.0
5939,49758,41,35,8,14,6,2,117.14,20.5,17.5
253802,49758,34,34,8,11,3,0,100.0,34.0,0.0
35263,35280,88,52,8,19,16,1,169.23,88.0,52.0
36084,230558,35,48,8,30,3,1,72.92,35.0,48.0
44936,51439,72,42,8,8,10,1,171.43,72.0,42.0
44936,236779,37,33,8,13,4,0,112.12,37.0,0.0
497121,559235,43,33,8,8,4,1,130.3,43.0,33.0
28081,47492,111,59,8,19,16,2,188.14,55.5,29.5
720471,550215,58,34,8,10,9,2,170.59,29.0,17.0
35263,30732,79,43,8,18,15,2,183.72,39.5,21.5
35263,30102,56,31,8,9,10,2,180.65,28.0,15.5
36084,45789,70,38,8,8,10,2,184.21,35.0,19.0
422108,793463,59,61,8,20,5,3,96.72,19.67,20.33
36084,376116,55,35,8,16,8,4,157.14,13.75,8.75
277916,49758,48,51,8,25,6,0,94.12,48.0,0.0
720471,481979,76,33,8,7,13,0,230.3,76.0,0.0
35263,47492,33,34,8,17,5,2,97.06,16.5,17.0
398438,554691,43,54,8,21,3,2,79.63,21.5,27.0
422108,29264,81,53,8,14,9,3,152.83,27.0,17.67
1070173,625383,34,38,8,20,4,2,89.47,17.0,19.0
234675,793463,23,34,8,16,1,1,67.65,23.0,34.0
32498,376116,22,21,8,8,3,2,104.76,11.0,10.5
32498,554691,24,27,8,13,2,0,88.89,24.0,0.0
604527,234675,61,45,8,11,7,1,135.56,61.0,45.0
422108,234675,70,54,8,13,7,0,129.63,70.0,0.0
277916,35731,78,60,8,21,9,2,130.0,39.0,30.0
446507,917159,63,43,8,18,11,2,146.51,31.5,21.5
48472,35280,38,40,8,22,6,1,95.0,38.0,40.0
277916,46538,88,67,8,30,12,1,131.34,88.0,67.0
28763,31107,54,42,8,13,8,1,128.57,54.0,42.0
230559,376116,36,25,8,6,3,1,144.0,36.0,25.0
28235,942645,32,30,8,13,4,1,106.67,32.0,30.0
219889,1125976,71,45,8,14,10,0,157.78,71.0,0.0
28081,438362,37,25,8,7,4,1,148.0,37.0,25.0
33335,31820,15,25,8,16,1,1,60.0,15.0,25.0
720471,1175441,34,39,8,17,2,4,87.18,8.5,9.75
35582,8180,64,53,8,26,11,1,120.75,64.0,53.0
554691,51439,28,32,8,14,2,4,87.5,7.0,8.0
28235,390484,70,44,8,14,11,1,159.09,70.0,44.0
497121,230558,29,29,8,12,2,2,100.0,14.5,14.5
33335,277237,55,29,8,7,8,0,189.66,55.0,0.0
277906,51439,51,33,8,9,8,2,154.55,25.5,16.5
33335,236779,77,38,8,6,12,1,202.63,77.0,38.0
33335,6033,64,42,8,14,8,2,152.38,32.0,21.0
230559,31820,46,24,8,10,7,2,191.67,23.0,12.0
33335,8166,65,59,8,20,6,3,110.17,21.67,19.67
33335,8180,53,36,8,11,8,2,147.22,26.5,18.0
277916,319439,76,53,8,23,13,2,143.4,38.0,26.5
28235,46538,79,58,8,27,15,2,136.21,39.5,29.0
28235,236779,41,38,8,19,5,4,107.89,10.25,9.5
33335,47492,26,25,8,8,3,1,104.0,26.0,25.0
446507,438362,33,32,8,19,6,4,103.12,8.25,8.0
398438,625383,15,21,8,13,2,3,71.43,5.0,7.0
497121,277912,60,41,8,16,9,0,146.34,60.0,0.0
497121,475281,53,33,8,7,7,2,160.61,26.5,16.5
477021,234675,25,39,8,17,0,0,64.1,25.0,0.0
325026,1108375,50,33,8,13,8,5,151.52,10.0,6.6
30045,1125976,51,28,8,11,9,3,182.14,17.0,9.33
33141,8180,40,37,8,18,6,4,108.11,10.0,9.25
33141,31820,29,18,8,5,3,3,161.11,9.67,6.0
1070183,277912,36,31,8,17,5,3,116.13,12.0,10.33
28235,537119,62,54,8,23,9,3,114.81,20.67,18.0
33141,46538,29,28,8,11,3,1,103.57,29.0,28.0
277916,56143,54,49,8,13,5,2,110.2,27.0,24.5
33141,277912,43,28,8,12,7,0,153.57,43.0,0.0
33141,56143,82,56,8,19,11,3,146.43,27.33,18.67
45789,32685,56,46,8,19,8,2,121.74,28.0,23.0
234675,625383,61,44,8,14,8,1,138.64,61.0,44.0
33141,234675,50,40,8,9,4,1,125.0,50.0,40.0
28235,447587,54,46,8,15,5,1,117.39,54.0,46.0
28235,32498,42,40,8,12,3,1,105.0,42.0,40.0
277916,481896,94,56,8,18,16,0,167.86,94.0,0.0
219889,447261,98,77,8,35,14,2,127.27,49.0,38.5
446763,940973,58,46,8,21,8,2,126.09,29.0,23.0
32498,32130,93,46,8,15,14,3,202.17,31.0,15.33
253802,1064812,42,42,8,14,2,1,100.0,42.0,42.0
8180,625383,25,33,8,19,3,2,75.76,12.5,16.5
321777,230559,48,24,8,5,6,1,200.0,48.0,24.0
321777,230558,51,37,8,13,6,0,137.84,51.0,0.0
379143,481896,58,44,8,16,7,3,131.82,19.33,14.67
321777,625383,43,32,8,11,4,2,134.38,21.5,16.0
253802,1108375,55,48,8,15,5,1,114.58,55.0,48.0
471342,475281,32,25,8,8,2,2,128.0,16.0,12.5
321777,694211,61,37,8,10,8,2,164.86,30.5,18.5
379143,475281,53,39,8,16,7,2,135.9,26.5,19.5
290630,471342,59,53,8,14,4,0,111.32,59.0,0.0
253802,475281,72,44,8,13,10,1,163.64,72.0,44.0
379143,430246,44,39,8,16,5,6,112.82,7.33,6.5
276298,481896,99,40,8,14,16,2,247.5,49.5,20.0
30045,36084,45,36,8,12,5,2,125.0,22.5,18.0
290630,390484,35,41,8,14,1,3,85.37,11.67,13.67
600498,230558,47,51,8,15,2,1,92.16,47.0,51.0
30045,31820,46,35,8,13,7,3,131.43,15.33,11.67
1060380,481896,57,72,8,40,7,0,79.17,57.0,0.0
471342,550215,42,26,8,6,5,2,161.54,21.0,13.0
931581,51439,55,44,8,11,5,1,125.0,55.0,44.0
8917,26421,55,44,8,19,8,2,125.0,27.5,22.0
290630,719715,41,42,8,21,4,1,97.62,41.0,42.0
8180,537119,60,48,8,24,9,2,125.0,30.0,24.0
28081,31820,76,37,8,4,10,1,205.41,76.0,37.0
308967,234675,70,53,8,15,8,2,132.08,35.0,26.5
8180,234675,74,55,8,24,9,5,134.55,14.8,11.0
8180,230558,39,35,8,17,6,5,111.43,7.8,7.0
8180,277955,48,42,8,23,7,2,114.29,24.0,21.0
253802,793463,86,69,8,18,8,2,124.64,43.0,34.5
446507,29264,75,52,8,10,10,1,144.23,75.0,52.0
44828,31107,63,61,8,17,3,1,103.28,63.0,61.0
625371,40618,16,20,8,7,1,1,80.0,16.0,20.0
625371,230558,70,44,8,8,7,0,159.09,70.0,0.0
8180,35731,64,32,8,6,9,0,200.0,64.0,0.0
625371,277912,42,25,8,6,5,1,168.0,42.0,25.0
321777,326016,50,33,8,6,4,1,151.52,50.0,33.0
30045,550215,15,20,8,12,2,3,75.0,5.0,6.67
8180,29264,41,34,8,16,6,2,120.59,20.5,17.0
625371,326016,35,28,8,6,2,2,125.0,17.5,14.0
30045,481896,53,33,8,10,7,2,160.61,26.5,16.5
308967,475281,69,49,8,19,10,2,140.82,34.5,24.5
398506,234675,43,39,8,10,2,3,110.26,14.33,13.0
446763,276298,44,25,8,12,8,4,176.0,11.0,6.25
321777,390481,64,37,8,10,9,0,172.97,64.0,0.0
625371,475281,33,18,8,2,4,1,183.33,33.0,18.0
321777,439952,27,26,8,10,3,2,103.85,13.5,13.0
642519,277912,68,50,8,21,11,1,136.0,68.0,50.0
446507,40618,46,36,8,7,5,1,127.78,46.0,36.0
44828,390484,83,41,8,13,13,2,202.44,41.5,20.5
35320,47492,50,37,8,16,9,1,135.14,50.0,37.0
253802,319439,39,40,8,16,3,4,97.5,9.75,10.0
45789,236779,78,60,8,28,14,1,130.0,78.0,60.0
6683,30102,41,32,8,15,7,2,128.12,20.5,16.0
604527,625383,25,25,8,12,4,1,100.0,25.0,25.0
1151278,940973,60,46,8,24,11,1,130.43,60.0,46.0
237095,376116,71,47,8,18,12,1,151.06,71.0,47.0
28081,8180,43,36,8,16,5,3,119.44,14.33,12.0
279810,430246,58,51,8,17,7,2,113.73,29.0,25.5
51880,439952,51,47,8,28,9,3,108.51,17.0,15.67
1070173,26421,111,67,8,12,13,0,165.67,111.0,0.0
32242,49758,25,27,8,12,3,3,92.59,8.33,9.0
279810,277912,40,31,8,15,8,3,129.03,13.33,10.33
234675,471342,32,31,8,11,3,2,103.23,16.0,15.5
32242,376116,61,34,8,10,11,2,179.41,30.5,17.0
28081,30732,46,29,8,10,7,1,158.62,46.0,29.0
234675,489889,31,27,8,6,2,0,114.81,31.0,0.0
32242,537119,93,50,8,14,18,2,186.0,46.5,25.0
37737,49758,81,60,8,28,14,4,135.0,20.25,15.0
277916,30732,44,55,8,29,6,1,80.0,44.0,55.0
1070173,430246,62,51,8,14,6,2,121.57,31.0,25.5
32498,26421,56,39,8,17,7,3,143.59,18.67,13.0
267192,230558,64,50,8,16,7,2,128.0,32.0,25.0
325012,625383,30,38,8,20,3,3,78.95,10.0,12.67
35320,32685,48,51,8,25,7,1,94.12,48.0,51.0
642519,559235,82,53,8,12,8,3,154.72,27.33,17.67
308967,625371,79,45,8,14,12,2,175.56,39.5,22.5
290630,49758,57,47,8,21,7,4,121.28,14.25,11.75
425943,32966,68,47,8,14,7,2,144.68,34.0,23.5
51880,30102,34,37,8,24,6,3,91.89,11.33,12.33
44828,471342,74,61,8,16,8,2,121.31,37.0,30.5
1060380,793463,108,66,8,14,14,2,163.64,54.0,33.0
44828,489889,92,51,8,14,13,2,180.39,46.0,25.5
642519,475281,63,39,8,12,8,1,161.54,63.0,39.0
290630,32130,66,57,8,22,7,2,115.79,33.0,28.5
44828,625383,65,42,8,15,9,1,154.76,65.0,42.0
44828,1125976,62,48,8,16,7,1,129.17,62.0,48.0
44828,694211,62,47,8,15,9,1,131.91,62.0,47.0
267192,32966,62,49,8,11,4,1,126.53,62.0,49.0
714451,1108375,64,45,8,16,7,1,142.22,64.0,45.0
642519,942645,33,25,8,11,4,3,132.0,11.0,8.33
51880,47492,59,49,8,26,9,1,120.41,59.0,49.0
28081,6033,59,41,8,17,7,1,143.9,59.0,41.0
51880,51439,60,48,8,15,6,2,125.0,30.0,24.0
604527,940973,35,25,8,11,7,3,140.0,11.67,8.33
50710,29264,63,63,8,25,7,3,100.0,21.0,21.0
28081,537119,61,37,8,12,9,3,164.86,20.33,12.33
253802,232364,60,48,8,22,8,1,125.0,60.0,48.0
219889,1064812,67,40,8,10,9,0,167.5,67.0,0.0
219889,277912,75,57,8,28,13,0,131.58,75.0,0.0
230559,56143,39,32,8,14,5,1,121.88,39.0,32.0
28081,793463,41,41,8,21,5,1,100.0,41.0,41.0
398438,438362,47,42,8,19,5,3,111.9,15.67,14.0
34102,489889,57,41,8,19,8,4,139.02,14.25,10.25
604302,550215,33,29,8,12,4,4,113.79,8.25,7.25
425943,277912,32,26,8,10,4,3,123.08,10.67,8.67
34102,917159,52,33,8,11,8,3,157.58,17.33,11.0
35582,550215,46,37,8,16,8,1,124.32,46.0,37.0
34102,30049,36,39,8,21,4,2,92.31,18.0,19.5
34102,227712,58,32,8,11,8,2,181.25,29.0,16.0
34102,277912,23,23,8,9,2,3,100.0,7.67,7.67
398438,376116,42,40,8,20,6,2,105.0,21.0,20.0
5390,236779,62,50,8,24,11,0,124.0,62.0,0.0
28114,35280,40,31,8,11,5,0,129.03,40.0,0.0
34102,8166,52,52,8,13,3,3,100.0,17.33,17.33
34102,942645,42,48,8,32,8,3,87.5,14.0,16.0
35582,537119,78,42,8,10,13,0,185.71,78.0,0.0
34102,719715,44,36,8,15,7,3,122.22,14.67,12.0
219889,32498,45,37,8,13,5,0,121.62,45.0,0.0
28081,554691,77,64,8,29,8,0,120.31,77.0,0.0
398438,326016,31,29,8,12,3,1,106.9,31.0,29.0
253802,29655,74,57,8,15,8,2,129.82,37.0,28.5
34102,793463,56,44,8,18,7,4,127.27,14.0,11.0
5334,438362,46,42,8,16,5,1,109.52,46.0,42.0
5390,45789,56,38,8,12,8,0,147.37,56.0,0.0
34102,26907,100,62,8,15,13,2,161.29,50.0,31.0
425943,326017,114,60,8,14,15,2,190.0,57.0,30.0
34102,390481,52,42,8,16,6,3,123.81,17.33,14.0
398438,230558,40,32,8,11,5,2,125.0,20.0,16.0
237095,35280,62,39,8,18,10,2,158.97,31.0,19.5
230559,47492,38,42,8,20,3,1,90.48,38.0,42.0
219889,390481,91,50,8,17,16,1,182.0,91.0,50.0
219889,625383,54,45,8,15,7,0,120.0,54.0,0.0
28081,35280,44,32,7,10,6,1,137.5,44.0,32.0
34102,8180,80,52,7,17,11,1,153.85,80.0,52.0
51880,230559,65,35,7,7,9,1,185.71,65.0,35.0
28235,793463,53,56,7,21,4,4,94.64,13.25,14.0
219889,325026,40,34,7,15,4,1,117.65,40.0,34.0
53118,326016,45,40,7,24,8,3,112.5,15.0,13.33
36084,30732,21,26,7,13,2,1,80.77,21.0,26.0
931581,26421,43,41,7,11,3,0,104.88,43.0,0.0
422108,917159,72,52,7,21,10,3,138.46,24.0,17.33
36084,26907,41,27,7,8,5,0,151.85,41.0,0.0
600498,1108375,75,47,7,14,10,2,159.57,37.5,23.5
36084,26829,34,30,7,9,3,2,113.33,17.0,15.0
44828,1168641,88,52,7,13,11,1,169.23,88.0,52.0
471342,26421,19,24,7,11,1,1,79.17,19.0,24.0
1070168,277912,28,28,7,18,6,4,100.0,7.0,7.0
28763,438362,43,46,7,24,6,2,93.48,21.5,23.0
471342,40618,59,33,7,10,8,2,178.79,29.5,16.5
446507,326016,35,26,7,12,5,1,134.62,35.0,26.0
32498,234675,61,46,7,12,7,0,132.61,61.0,0.0
44936,319439,55,24,7,5,10,1,229.17,55.0,24.0
446507,537119,50,33,7,17,9,2,151.52,25.0,16.5
36084,32498,39,22,7,3,5,0,177.27,39.0,0.0
234675,8180,23,27,7,12,2,2,85.19,11.5,13.5
290630,326016,22,22,7,6,1,4,100.0,5.5,5.5
219889,261354,59,53,7,24,7,1,111.32,59.0,53.0
931581,276298,52,24,7,9,9,3,216.67,17.33,8.0
1119026,1108375,24,24,7,6,1,0,100.0,24.0,0.0
49289,29264,48,38,7,9,5,1,126.32,48.0,38.0
446507,1108375,42,43,7,14,3,1,97.67,42.0,43.0
36084,31107,29,34,7,18,3,2,85.29,14.5,17.0
398438,439952,40,28,7,14,6,1,142.86,40.0,28.0
28235,917159,65,43,7,20,11,1,151.16,65.0,43.0
277916,940973,19,28,7,15,1,1,67.86,19.0,28.0
36084,35353,47,39,7,17,4,2,120.51,23.5,19.5
28235,719715,37,45,7,17,2,0,82.22,37.0,0.0
44936,277955,50,37,7,12,7,1,135.14,50.0,37.0
44936,376116,42,26,7,10,6,0,161.54,42.0,0.0
277906,481896,48,35,7,15,6,4,137.14,12.0,8.75
44936,439952,71,32,7,9,11,0,221.88,71.0,0.0
277906,430246,54,54,7,18,4,1,100.0,54.0,54.0
720471,719715,45,51,7,23,5,0,88.24,45.0,0.0
32498,46248,33,29,7,8,3,2,113.79,16.5,14.5
37737,31872,48,47,7,16,5,0,102.13,48.0,0.0
234675,29264,37,30,7,13,5,1,123.33,37.0,30.0
37737,32685,38,41,7,21,5,1,92.68,38.0,41.0
425943,325012,27,21,7,6,3,2,128.57,13.5,10.5
26806,49758,37,31,7,12,6,1,119.35,37.0,31.0
28235,471342,32,30,7,6,2,0,106.67,32.0,0.0
446507,489889,49,43,7,23,7,3,113.95,16.33,14.33
44936,471342,51,46,7,13,4,4,110.87,12.75,11.5
290716,625383,41,34,7,12,5,0,120.59,41.0,0.0
379143,438362,50,43,7,21,8,2,116.28,25.0,21.5
308967,942645,61,46,7,21,8,2,132.61,30.5,23.0
446507,475281,32,24,7,8,4,2,133.33,16.0,12.0
1151278,1125976,58,35,7,14,10,2,165.71,29.0,17.5
30045,45789,53,34,7,12,8,1,155.88,53.0,34.0
604527,696401,34,34,7,16,4,1,100.0,34.0,34.0
30045,46538,38,35,7,19,7,2,108.57,19.0,17.5
1070168,481896,46,31,7,16,8,2,148.39,23.0,15.5
28763,554691,58,51,7,16,6,0,113.73,58.0,0.0
1079434,1159720,11,14,7,7,1,2,78.57,5.5,7.0
230558,26421,133,57,7,17,23,1,233.33,133.0,57.0
33141,47492,33,29,7,12,5,1,113.79,33.0,29.0
1119026,1125976,58,37,7,15,9,3,156.76,19.33,12.33
720471,326016,72,39,7,12,10,1,184.62,72.0,39.0
35320,236779,83,62,7,30,14,1,133.87,83.0,62.0
44828,1175441,104,65,7,17,13,1,160.0,104.0,65.0
51439,625383,35,27,7,14,4,4,129.63,8.75,6.75
33141,31872,66,47,7,13,7,3,140.43,22.0,15.67
33141,32685,69,36,7,12,12,1,191.67,69.0,36.0
35320,32966,61,52,7,20,7,2,117.31,30.5,26.0
230559,30102,45,31,7,7,6,1,145.16,45.0,31.0
36084,8180,51,32,7,12,9,0,159.38,51.0,0.0
379143,390481,55,39,7,11,8,0,141.03,55.0,0.0
44936,390484,45,25,7,9,6,0,180.0,45.0,0.0
604527,802575,77,48,7,23,13,3,160.42,25.67,16.0
931581,330902,72,43,7,13,10,1,167.44,72.0,43.0
253802,317293,60,52,7,19,7,1,115.38,60.0,52.0
1060380,438362,50,50,7,23,6,1,100.0,50.0,50.0
45789,51439,45,39,7,16,6,3,115.38,15.0,13.0
422108,942645,51,38,7,14,6,1,134.21,51.0,38.0
30045,32685,47,36,7,9,5,2,130.56,23.5,18.0
28114,236779,63,47,7,23,11,2,134.04,31.5,23.5
1079434,1125976,44,27,7,13,9,1,162.96,44.0,27.0
436757,230558,76,43,7,5,8,0,176.74,76.0,0.0
714451,625383,23,35,7,18,2,3,65.71,7.67,11.67
604302,438362,37,25,7,7,5,3,148.0,12.33,8.33
35263,49758,41,36,7,16,7,1,113.89,41.0,36.0
28763,32130,55,42,7,12,5,4,130.95,13.75,10.5
44936,31820,61,28,7,10,11,2,217.86,30.5,14.0
379143,29264,35,40,7,22,4,1,87.5,35.0,40.0
325012,430246,34,27,7,7,3,1,125.93,34.0,27.0
422108,390484,114,69,7,16,15,2,165.22,57.0,34.5
51880,46538,61,42,7,24,11,2,145.24,30.5,21.0
44828,917159,41,42,7,22,5,1,97.62,41.0,42.0
1079434,554691,36,39,7,14,3,2,92.31,18.0,19.5
35320,35731,81,57,7,27,15,2,142.11,40.5,28.5
35565,29264,48,33,7,10,6,0,145.45,48.0,0.0
1060380,940973,63,47,7,19,11,1,134.04,63.0,47.0
290630,32966,25,26,7,6,1,2,96.15,12.5,13.0
219889,46248,47,29,7,8,6,1,162.07,47.0,29.0
44936,32685,67,38,7,11,10,0,176.32,67.0,0.0
34102,30176,57,39,7,11,6,2,146.15,28.5,19.5
44828,942645,68,49,7,23,11,1,138.78,68.0,49.0
230559,8180,75,37,7,13,14,1,202.7,75.0,37.0
290630,35928,50,36,7,10,4,0,138.89,50.0,0.0
28763,26421,52,54,7,21,5,2,96.3,26.0,27.0
446763,430246,43,43,7,19,5,2,100.0,21.5,21.5
53118,29264,72,51,7,20,10,4,141.18,18.0,12.75
44936,30732,52,24,7,6,8,0,216.67,52.0,0.0
398439,376116,38,24,7,8,5,2,158.33,19.0,12.0
35263,29264,55,39,7,8,6,2,141.03,27.5,19.5
26806,29264,42,35,7,7,3,0,120.0,42.0,0.0
720471,430246,55,32,7,8,7,3,171.88,18.33,10.67
422108,277955,35,30,7,19,6,4,116.67,8.75,7.5
8917,793463,58,40,7,17,9,4,145.0,14.5,10.0
44936,26829,42,28,7,10,4,3,150.0,14.0,9.33
44828,793463,24,41,7,17,0,3,58.54,8.0,13.67
422108,319439,75,53,7,23,10,2,141.51,37.5,26.5
325012,481896,56,28,7,8,8,1,200.0,56.0,28.0
28081,694211,49,28,7,12,9,2,175.0,24.5,14.0
379143,940973,51,31,7,17,9,2,164.52,25.5,15.5
446507,940973,69,31,7,10,11,1,222.58,69.0,31.0
35565,326016,26,20,7,6,4,2,130.0,13.0,10.0
267192,35731,37,27,7,7,4,2,137.04,18.5,13.5
5961,31107,48,45,7,21,4,1,106.67,48.0,45.0
720471,447261,30,25,7,12,4,2,120.0,15.0,12.5
422108,232364,64,42,7,14,8,0,152.38,64.0,0.0
32685,31107,29,35,7,11,1,2,82.86,14.5,17.5
398439,430246,49,37,7,10,6,1,132.43,49.0,37.0
28763,35280,52,32,7,13,8,2,162.5,26.0,16.0
471342,32966,64,32,7,9,9,2,200.0,32.0,16.0
422108,330902,64,46,7,12,8,1,139.13,64.0,46.0
32685,35280,68,29,7,4,10,1,234.48,68.0,29.0
422108,475281,82,43,7,13,14,2,190.7,41.0,21.5
325012,277912,20,16,7,5,3,1,125.0,20.0,16.0
1070173,942645,49,33,7,11,8,2,148.48,24.5,16.5
34102,550215,38,27,7,14,7,2,140.74,19.0,13.5
497121,625383,27,23,7,5,1,1,117.39,27.0,23.0
253802,230559,44,30,7,9,6,3,146.67,14.67,10.0
51880,8180,21,27,7,15,3,3,77.78,7.0,9.0
554691,376116,29,20,7,6,4,2,145.0,14.5,10.0
36084,51439,21,18,7,8,3,2,116.67,10.5,9.0
290630,236779,31,44,7,28,4,1,70.45,31.0,44.0
267192,51439,64,42,7,11,7,2,152.38,32.0,21.0
36084,49758,40,30,7,13,7,3,133.33,13.33,10.0
230559,276298,24,32,7,16,2,1,75.0,24.0,32.0
1170265,793463,26,26,7,8,1,2,100.0,13.0,13.0
1070173,793463,31,38,7,15,2,2,81.58,15.5,19.0
28081,51439,55,31,7,7,8,0,177.42,55.0,0.0
6683,49758,34,31,7,8,3,2,109.68,17.0,15.5
30045,47492,14,15,7,6,1,3,93.33,4.67,5.0
379143,277912,42,29,7,12,7,3,144.83,14.0,9.67
277906,447261,63,47,7,19,9,0,134.04,63.0,0.0
44828,376116,29,19,7,9,5,1,152.63,29.0,19.0
604302,430246,52,36,7,14,6,2,144.44,26.0,18.0
425943,276298,32,19,7,4,5,2,168.42,16.0,9.5
37737,26421,29,41,7,23,2,3,70.73,9.67,13.67
30045,8166,36,35,7,13,2,1,102.86,36.0,35.0
234675,940973,45,38,7,13,3,0,118.42,45.0,0.0
379143,230558,49,50,7,24,6,2,98.0,24.5,25.0
642519,330902,18,21,7,9,1,1,85.71,18.0,21.0
290630,51439,40,29,7,6,4,2,137.93,20.0,14.5
532856,326016,25,26,7,13,4,1,96.15,25.0,26.0
219889,662973,53,48,7,19,6,2,110.42,26.5,24.0
49289,45789,39,37,7,14,4,0,105.41,39.0,0.0
642519,447261,60,43,7,14,8,0,139.53,60.0,0.0
290630,47492,28,29,7,14,4,0,96.55,28.0,0.0
35263,45789,60,33,7,9,11,2,181.82,30.0,16.5
53118,31872,59,49,7,24,8,2,120.41,29.5,24.5
35582,376116,34,37,7,19,3,2,91.89,17.0,18.5
28763,277955,43,33,7,12,7,0,130.3,43.0,0.0
422108,537119,46,40,7,17,6,3,115.0,15.33,13.33
446763,471342,38,34,7,17,5,3,111.76,12.67,11.33
6683,230559,46,39,7,7,3,0,117.95,46.0,0.0
325012,230558,26,25,7,7,1,1,104.0,26.0,25.0
35565,31107,47,32,7,9,6,0,146.88,47.0,0.0
851403,326016,49,34,7,16,8,0,144.12,49.0,0.0
642519,376116,53,34,7,8,8,0,155.88,53.0,0.0
35263,35731,63,32,7,11,12,2,196.88,31.5,16.0
604527,277912,55,34,7,13,9,1,161.76,55.0,34.0
290630,230559,40,32,7,9,4,2,125.0,20.0,16.0
44936,46248,36,28,7,10,4,3,128.57,12.0,9.33
35565,32966,56,53,7,16,5,1,105.66,56.0,53.0
308967,694211,71,35,7,13,12,2,202.86,35.5,17.5
625371,481896,45,25,7,9,7,3,180.0,15.0,8.33
1070183,940973,66,53,7,28,11,1,124.53,66.0,53.0
5390,32498,32,40,7,23,4,2,80.0,16.0,20.0
34102,46248,16,21,7,9,1,3,76.19,5.33,7.0
230559,550215,13,19,7,9,1,1,68.42,13.0,19.0
267192,537119,27,30,7,12,1,2,90.0,13.5,15.0
8180,30102,42,39,7,22,7,0,107.69,42.0,0.0
33335,319439,50,36,7,13,8,1,138.89,50.0,36.0
423838,26421,14,20,7,9,1,1,70.0,14.0,20.0
253802,550215,36,30,7,9,4,3,120.0,12.0,10.0
230559,537119,37,32,7,12,3,3,115.62,12.33,10.67
276298,940973,23,19,7,12,4,2,121.05,11.5,9.5
471342,390484,42,27,7,11,6,1,155.56,42.0,27.0
237095,30732,85,53,7,25,14,1,160.38,85.0,53.0
35582,35731,65,41,7,15,11,0,158.54,65.0,0.0
28235,32965,40,32,7,16,6,0,125.0,40.0,0.0
277916,234675,39,35,7,9,3,2,111.43,19.5,17.5
253802,8180,19,24,7,12,1,1,79.17,19.0,24.0
325026,31107,80,41,7,12,10,5,195.12,16.0,8.2
8180,390484,57,38,7,12,7,0,150.0,57.0,0.0
8180,32130,32,23,7,7,4,2,139.13,16.0,11.5
33335,390484,47,33,7,11,7,1,142.42,47.0,33.0
32242,45789,34,33,7,17,6,2,103.03,17.0,16.5
44828,32966,68,64,7,29,9,1,106.25,68.0,64.0
32242,481896,52,36,7,14,9,1,144.44,52.0,36.0
425943,802575,46,41,7,22,6,1,112.2,46.0,41.0
230559,481896,45,27,7,6,6,0,166.67,45.0,0.0
325012,1064812,78,38,7,10,11,2,205.26,39.0,19.0
33335,35280,26,25,7,10,3,1,104.0,26.0,25.0
33335,35353,92,52,7,6,11,1,176.92,92.0,52.0
44936,793463,45,41,7,12,4,3,109.76,15.0,13.67
219889,390484,51,43,7,10,4,1,118.6,51.0,43.0
28081,326017,62,36,7,11,9,1,172.22,62.0,36.0
28779,32498,45,37,7,10,5,0,121.62,45.0,0.0
714451,230558,43,47,7,19,3,0,91.49,43.0,0.0
5390,34274,56,30,7,10,9,2,186.67,28.0,15.0
625371,489889,62,32,7,11,11,0,193.75,62.0,0.0
279810,390484,47,28,7,9,6,1,167.86,47.0,28.0
44936,481896,59,27,7,8,9,1,218.52,59.0,27.0
489889,625383,54,34,7,14,7,1,158.82,54.0,34.0
35565,49758,20,28,7,15,1,1,71.43,20.0,28.0
30045,471342,24,26,7,12,3,1,92.31,24.0,26.0
720471,230558,54,38,7,17,7,2,142.11,27.0,19.0
45789,29264,49,45,7,16,4,2,108.89,24.5,22.5
277916,277912,42,40,7,23,6,3,105.0,14.0,13.33
604527,447261,40,41,7,24,7,2,97.56,20.0,20.5
28081,376116,68,37,7,9,8,1,183.78,68.0,37.0
33335,230559,75,46,7,9,9,1,163.04,75.0,46.0
35582,49636,57,37,7,13,8,3,154.05,19.0,12.33
277916,276298,56,38,7,13,7,1,147.37,56.0,38.0
625371,276298,35,24,7,7,5,2,145.83,17.5,12.0
28235,32130,51,37,7,14,7,2,137.84,25.5,18.5
32242,30102,43,39,7,15,5,0,110.26,43.0,0.0
48472,32965,26,37,7,22,3,1,70.27,26.0,37.0
28081,30049,46,37,7,11,3,0,124.32,46.0,0.0
290716,326016,39,32,7,8,4,0,121.88,39.0,0.0
219889,227712,50,43,7,21,6,2,116.28,25.0,21.5
1070183,1125976,60,35,7,15,11,1,171.43,60.0,35.0
32242,234675,56,44,7,12,6,2,127.27,28.0,22.0
32242,236779,50,33,7,14,9,1,151.52,50.0,33.0
670025,940973,48,30,7,8,7,2,160.0,24.0,15.0
308967,325012,38,31,7,10,5,2,122.58,19.0,15.5
253802,694211,75,44,7,19,15,3,170.45,25.0,14.67
